model,parameter,Estimate,Est.Error,Q2.5,Q97.5,prior_only_empty_cell,sparse_trophic
dichrodiff,Trophic.NicheHerbivoreterrestrial,3.6539007726782167,16.59583162730799,-28.636718875,36.08625242499994,FALSE,TRUE
dichrodiff,Trophic.NicheInvertivore,-17.257297785333332,4.167117739367511,-25.2780849,-8.867841630000006,FALSE,FALSE
dichrodiff,Trophic.NicheNectarivore,33.583953707166664,4.49835475121683,24.747215925,42.66180757499998,FALSE,FALSE
dichrodiff,Trophic.NicheOmnivore,-6.731563768780167,4.193490267177652,-14.826043175,1.5808002849999918,FALSE,FALSE
dichrodiff,z_logMass,-4.048819652083333,0.27773076840867406,-4.5876256225,-3.4920500425000003,FALSE,FALSE
dichrodiff,Biome4TemperateForest:Predominant_simpleCropland,-4.461567678303167,1.6652167974299676,-7.68810297,-1.147717385000003,FALSE,FALSE
dichrodiff,Biome4TemperateOpen:Predominant_simpleCropland,-4.946550194259824,4.171737404222971,-13.154171875,3.476138357499996,FALSE,FALSE
dichrodiff,Biome4TropicalOpen:Predominant_simpleCropland,6.17632917795,1.6196463449764968,2.9796804425000003,9.358926992499999,FALSE,FALSE
dichrodiff,Biome4TemperateForest:Predominant_simplePasture,-1.1591552357956516,2.276437582864973,-5.72162507,3.3075548849999996,FALSE,FALSE
dichrodiff,Biome4TemperateOpen:Predominant_simplePasture,-1.36413672370961,4.133334723335617,-9.475004892500001,6.817444707499999,FALSE,FALSE
dichrodiff,Biome4TropicalOpen:Predominant_simplePasture,1.99647319772004,1.9080464893944424,-1.759969825,5.698265457499999,FALSE,FALSE
dichrodiff,Biome4TemperateForest:Predominant_simplePlantationforest,-2.018695475889767,1.554952325244275,-5.0848643525,1.0381788474999993,FALSE,FALSE
dichrodiff,Biome4TemperateOpen:Predominant_simplePlantationforest,-0.59175041020065,20.025285903561677,-39.10204937499999,38.01626529999996,TRUE,FALSE
dichrodiff,Biome4TropicalOpen:Predominant_simplePlantationforest,5.177400364443334,1.2756759771052317,2.7442188675,7.7080181974999995,FALSE,FALSE
dichrodiff,Biome4TemperateForest:Predominant_simpleSecondary,-2.514313500780217,1.2800159085999725,-5.0290600275,-0.0701325100500006,FALSE,FALSE
dichrodiff,Biome4TemperateOpen:Predominant_simpleSecondary,-0.622547392808155,4.087779075303931,-8.561984265000001,7.314167177499998,FALSE,FALSE
dichrodiff,Biome4TropicalOpen:Predominant_simpleSecondary,1.8189364049750334,1.1229269028859552,-0.38510049775000005,4.069370029999996,FALSE,FALSE
dichrodiff,Predominant_simpleCropland:z_logMass,1.7551473948681333,0.5880547103723246,0.61210016525,2.9180398399999996,FALSE,FALSE
dichrodiff,Predominant_simplePasture:z_logMass,4.07839011025,0.6179945763661305,2.86706393,5.2671175625,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest:z_logMass,-1.3783293709175666,0.4420895937925925,-2.2351121375,-0.521043781,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary:z_logMass,-0.72987078740748,0.4262456820399138,-1.5678701025,0.10822947124999853,FALSE,FALSE
dichrodiff,Predominant_simpleCropland:Trophic.NicheFrugivore,-2.2005802235743115,8.133588868254002,-18.26314085,13.749387499999992,FALSE,FALSE
dichrodiff,Predominant_simplePasture:Trophic.NicheFrugivore,20.704096160281335,7.486999275861372,5.9461739,35.10356397499999,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheFrugivore,-10.2818933507453,7.112168975887687,-24.197772225,3.834435912499978,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary:Trophic.NicheFrugivore,1.62887537139415,6.005678793563199,-10.134532475,13.213195349999989,FALSE,FALSE
dichrodiff,Predominant_simpleCropland:Trophic.NicheGranivore,-6.545089558556333,8.089397039438017,-22.545036425,9.361991137499999,FALSE,FALSE
dichrodiff,Predominant_simplePasture:Trophic.NicheGranivore,-7.246141473151103,6.830847525058967,-20.79824525,6.078232099999994,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheGranivore,5.306274018637433,7.168926756400025,-9.075217812500002,19.081524025,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary:Trophic.NicheGranivore,4.96941304758245,6.125134632555458,-7.102400925,16.875797125,FALSE,FALSE
dichrodiff,Predominant_simpleCropland:Trophic.NicheHerbivoreterrestrial,-0.42946851725371665,19.699977526320943,-39.614343950000006,38.33271552499999,FALSE,TRUE
dichrodiff,Predominant_simplePasture:Trophic.NicheHerbivoreterrestrial,-0.3390962768231667,20.2588745883999,-39.73493875,39.25531122499999,FALSE,TRUE
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheHerbivoreterrestrial,-0.006591857606666683,20.020952134277266,-39.47511634999999,39.953771524999986,FALSE,TRUE
dichrodiff,Predominant_simpleSecondary:Trophic.NicheHerbivoreterrestrial,3.1197645149292925,16.51630700324335,-29.5829972,35.624567075,FALSE,TRUE
dichrodiff,Predominant_simpleCropland:Trophic.NicheInvertivore,9.398018234474266,7.999502774405548,-6.525715032500001,24.794292724999988,FALSE,FALSE
dichrodiff,Predominant_simplePasture:Trophic.NicheInvertivore,10.34567279505455,6.714623619387432,-2.93303174,23.455504849999997,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheInvertivore,1.1725957570351833,7.021634139202318,-12.705241325000001,14.87079504999999,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary:Trophic.NicheInvertivore,-0.23256178908658,5.899562868452984,-11.807870325,11.172986124999996,FALSE,FALSE
dichrodiff,Predominant_simpleCropland:Trophic.NicheNectarivore,-10.074998651625755,8.549214123721617,-26.827867125,6.464412229999995,FALSE,FALSE
dichrodiff,Predominant_simplePasture:Trophic.NicheNectarivore,-18.062761193421,7.572967493035472,-33.382126725000006,-3.404119455,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheNectarivore,3.5953054822866166,7.591599747612246,-11.506378649999998,18.565982899999998,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary:Trophic.NicheNectarivore,-15.721623365329,6.474347306545605,-28.643135824999998,-3.1459495850000088,FALSE,FALSE
dichrodiff,Predominant_simpleCropland:Trophic.NicheOmnivore,5.676156673722825,8.06262871931545,-10.149654300000002,21.059201949999977,FALSE,FALSE
dichrodiff,Predominant_simplePasture:Trophic.NicheOmnivore,-2.800436611804628,6.776383047726888,-16.381405174999998,10.380064949999998,FALSE,FALSE
dichrodiff,Predominant_simplePlantationforest:Trophic.NicheOmnivore,8.005648944674316,7.062613874554154,-5.9044125475,21.86565794999999,FALSE,FALSE
dichrodiff,Predominant_simpleSecondary:Trophic.NicheOmnivore,2.5352375938247333,5.951526150955287,-9.125119942500001,14.074943274999999,FALSE,FALSE
